Date1,Order1,Product,Qty,LineTotal,Textbox19,Textbox20,Textbox24,Textbox25,Textbox29,Textbox30
"30 czerwca, 2012",SO46948,"Half-Finger Gloves, M",6,"$84,77",50,"$1611,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46948,"Long-Sleeve Logo Jersey, XL",2,"$57,68",50,"$1611,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46948,"Men's Bib-Shorts, M",4,"$215,98",50,"$1611,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46948,"Men's Bib-Shorts, S",3,"$161,98",50,"$1611,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46948,"Women's Tights, S",6,"$269,96",50,"$1611,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46948,"Long-Sleeve Logo Jersey, M",7,"$201,88",50,"$1611,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46950,"Men's Bib-Shorts, M",2,"$107,99",18,"$531,93",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46950,AWC Logo Cap,5,"$25,93",18,"$531,93",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46950,"Women's Tights, L",2,"$89,99",18,"$531,93",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46950,"Women's Tights, S",3,"$134,98",18,"$531,93",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46950,"Long-Sleeve Logo Jersey, L",5,"$144,20",18,"$531,93",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46950,"Long-Sleeve Logo Jersey, M",1,"$28,84",18,"$531,93",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Men's Sports Shorts, M",4,"$143,98",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Long-Sleeve Logo Jersey, XL",12,"$327,86",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Women's Tights, M",5,"$224,97",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Long-Sleeve Logo Jersey, L",6,"$173,04",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Men's Sports Shorts, S",4,"$143,98",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Women's Tights, L",8,"$359,95",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Half-Finger Gloves, L",2,"$28,26",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Half-Finger Gloves, M",1,"$14,13",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Half-Finger Gloves, S",4,"$56,52",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Men's Bib-Shorts, L",4,"$215,98",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Men's Bib-Shorts, M",16,"$752,32",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Long-Sleeve Logo Jersey, M",13,"$355,18",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Women's Tights, S",8,"$359,95",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Men's Sports Shorts, L",3,"$107,98",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,AWC Logo Cap,16,"$72,27",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46953,"Men's Bib-Shorts, S",5,"$269,97",111,"$3606,32",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46955,"Full-Finger Gloves, L",8,"$182,35",15,"$341,91",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46955,"Full-Finger Gloves, S",3,"$68,38",15,"$341,91",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46955,"Full-Finger Gloves, M",4,"$91,18",15,"$341,91",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46956,"Men's Bib-Shorts, M",1,"$53,99",10,"$299,71",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46956,AWC Logo Cap,4,"$20,75",10,"$299,71",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46956,"Women's Tights, L",3,"$134,98",10,"$299,71",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46956,"Women's Tights, S",2,"$89,99",10,"$299,71",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Men's Bib-Shorts, S",4,"$215,98",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Full-Finger Gloves, M",13,"$280,72",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Half-Finger Gloves, M",9,"$127,16",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Full-Finger Gloves, S",2,"$45,59",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Men's Bib-Shorts, M",2,"$107,99",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Full-Finger Gloves, L",18,"$357,30",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Men's Sports Shorts, L",4,"$143,98",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Men's Bib-Shorts, L",2,"$107,99",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Women's Tights, L",9,"$404,95",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Men's Sports Shorts, M",10,"$359,94",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,AWC Logo Cap,15,"$67,75",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Half-Finger Gloves, S",4,"$56,52",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Women's Tights, M",7,"$314,96",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Long-Sleeve Logo Jersey, XL",5,"$144,20",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Long-Sleeve Logo Jersey, L",9,"$259,56",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Men's Sports Shorts, S",3,"$107,98",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Long-Sleeve Logo Jersey, M",8,"$230,72",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46957,"Women's Tights, S",8,"$359,95",132,"$3693,22",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Long-Sleeve Logo Jersey, M",5,"$144,20",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Men's Bib-Shorts, M",1,"$53,99",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Women's Tights, L",2,"$89,99",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Half-Finger Gloves, M",3,"$42,39",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Men's Sports Shorts, M",3,"$107,98",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Women's Tights, S",5,"$224,97",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Long-Sleeve Logo Jersey, XL",5,"$144,20",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Long-Sleeve Logo Jersey, L",4,"$115,36",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Men's Bib-Shorts, S",6,"$323,96",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,"Men's Bib-Shorts, L",2,"$107,99",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46959,AWC Logo Cap,9,"$46,68",45,"$1401,72",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46960,"Men's Bib-Shorts, M",1,"$53,99",11,"$352,20",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46960,"Women's Tights, S",3,"$134,98",11,"$352,20",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46960,AWC Logo Cap,3,"$15,56",11,"$352,20",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46960,"Women's Tights, L",2,"$89,99",11,"$352,20",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46960,"Long-Sleeve Logo Jersey, L",2,"$57,68",11,"$352,20",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Long-Sleeve Logo Jersey, XL",5,"$144,20",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Men's Bib-Shorts, M",3,"$161,98",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Men's Sports Shorts, M",2,"$71,99",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Men's Bib-Shorts, S",2,"$107,99",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Long-Sleeve Logo Jersey, L",6,"$173,04",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Long-Sleeve Logo Jersey, M",5,"$144,20",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Men's Bib-Shorts, L",8,"$431,95",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Half-Finger Gloves, M",3,"$42,39",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,"Women's Tights, S",11,"$468,87",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46964,AWC Logo Cap,8,"$41,49",53,"$1788,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46965,"Men's Bib-Shorts, M",4,"$215,98",19,"$667,04",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46965,"Long-Sleeve Logo Jersey, M",1,"$28,84",19,"$667,04",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46965,AWC Logo Cap,4,"$20,75",19,"$667,04",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46965,"Women's Tights, S",1,"$44,99",19,"$667,04",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46965,"Women's Tights, L",6,"$269,96",19,"$667,04",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46965,"Long-Sleeve Logo Jersey, L",3,"$86,52",19,"$667,04",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46966,"Full-Finger Gloves, L",9,"$205,15",22,"$488,26",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46966,"Full-Finger Gloves, S",2,"$45,59",22,"$488,26",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46966,"Full-Finger Gloves, M",11,"$237,53",22,"$488,26",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Long-Sleeve Logo Jersey, M",6,"$173,04",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Men's Sports Shorts, L",3,"$107,98",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Men's Bib-Shorts, S",1,"$53,99",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Women's Tights, S",16,"$626,92",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Half-Finger Gloves, L",6,"$84,77",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,AWC Logo Cap,5,"$25,93",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Men's Bib-Shorts, L",4,"$215,98",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Men's Sports Shorts, S",5,"$179,97",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Long-Sleeve Logo Jersey, XL",6,"$173,04",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Full-Finger Gloves, M",5,"$113,97",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Men's Sports Shorts, M",6,"$215,96",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Women's Tights, M",4,"$179,98",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Full-Finger Gloves, S",3,"$68,38",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Half-Finger Gloves, M",1,"$14,13",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Men's Bib-Shorts, M",5,"$269,97",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Half-Finger Gloves, S",7,"$98,90",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Long-Sleeve Logo Jersey, L",8,"$230,72",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46967,"Women's Tights, L",8,"$359,95",99,"$3193,60",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46968,"Long-Sleeve Logo Jersey, M",1,"$28,84",18,"$685,16",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46968,AWC Logo Cap,3,"$15,56",18,"$685,16",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46968,"Women's Tights, S",6,"$269,96",18,"$685,16",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46968,"Women's Tights, L",4,"$179,98",18,"$685,16",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46968,"Men's Bib-Shorts, M",3,"$161,98",18,"$685,16",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46968,"Long-Sleeve Logo Jersey, L",1,"$28,84",18,"$685,16",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46969,"Full-Finger Gloves, L",3,"$68,38",5,"$113,97",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46969,"Full-Finger Gloves, S",2,"$45,59",5,"$113,97",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46971,"Full-Finger Gloves, M",6,"$136,76",43,"$1091,31",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46971,"Men's Bib-Shorts, M",1,"$53,99",43,"$1091,31",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46971,"Full-Finger Gloves, L",20,"$397,00",43,"$1091,31",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46971,AWC Logo Cap,3,"$15,56",43,"$1091,31",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46971,"Women's Tights, S",4,"$179,98",43,"$1091,31",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46971,"Women's Tights, L",3,"$134,98",43,"$1091,31",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46971,"Long-Sleeve Logo Jersey, L",6,"$173,04",43,"$1091,31",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46972,"Full-Finger Gloves, M",2,"$45,59",6,"$128,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46972,"Full-Finger Gloves, L",3,"$68,38",6,"$128,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46972,"Half-Finger Gloves, M",1,"$14,13",6,"$128,10",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46973,"Full-Finger Gloves, M",4,"$91,18",10,"$227,94",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46973,"Full-Finger Gloves, S",2,"$45,59",10,"$227,94",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46973,"Full-Finger Gloves, L",4,"$91,18",10,"$227,94",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Men's Sports Shorts, L",4,"$143,98",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Half-Finger Gloves, M",6,"$84,77",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Long-Sleeve Logo Jersey, M",10,"$288,40",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Half-Finger Gloves, S",4,"$56,52",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Full-Finger Gloves, S",1,"$22,79",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Men's Bib-Shorts, L",6,"$323,96",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Men's Bib-Shorts, M",2,"$107,99",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,AWC Logo Cap,19,"$85,82",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Women's Tights, S",2,"$89,99",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Long-Sleeve Logo Jersey, L",10,"$288,40",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Men's Sports Shorts, S",7,"$251,96",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Full-Finger Gloves, M",2,"$45,59",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Half-Finger Gloves, L",2,"$28,26",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Long-Sleeve Logo Jersey, XL",5,"$144,20",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Men's Sports Shorts, M",7,"$251,96",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Full-Finger Gloves, L",11,"$237,53",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Women's Tights, M",2,"$89,99",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Men's Bib-Shorts, S",11,"$562,65",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46974,"Women's Tights, L",11,"$468,87",122,"$3573,62",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,"Full-Finger Gloves, S",3,"$68,38",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,"Full-Finger Gloves, L",8,"$182,35",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,"Women's Tights, S",3,"$134,98",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,"Men's Bib-Shorts, M",1,"$53,99",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,AWC Logo Cap,1,"$5,19",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,"Long-Sleeve Logo Jersey, L",4,"$115,36",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,"Full-Finger Gloves, M",4,"$91,18",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46976,"Women's Tights, L",1,"$44,99",25,"$696,43",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46979,"Women's Tights, S",1,"$44,99",12,"$342,74",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46979,"Men's Bib-Shorts, M",2,"$107,99",12,"$342,74",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46979,"Long-Sleeve Logo Jersey, L",1,"$28,84",12,"$342,74",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46979,"Women's Tights, L",3,"$134,98",12,"$342,74",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46979,AWC Logo Cap,5,"$25,93",12,"$342,74",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Men's Bib-Shorts, S",11,"$562,65",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Men's Sports Shorts, L",2,"$71,99",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Long-Sleeve Logo Jersey, XL",7,"$201,88",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Half-Finger Gloves, L",2,"$28,26",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Women's Tights, L",2,"$89,99",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Men's Bib-Shorts, M",8,"$431,95",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Men's Sports Shorts, M",2,"$71,99",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Women's Tights, M",7,"$314,96",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Half-Finger Gloves, S",2,"$28,26",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Men's Bib-Shorts, L",5,"$269,97",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Long-Sleeve Logo Jersey, L",18,"$452,07",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Men's Sports Shorts, S",4,"$143,98",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Long-Sleeve Logo Jersey, M",5,"$144,20",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Half-Finger Gloves, M",6,"$84,77",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,"Women's Tights, S",11,"$468,87",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46981,AWC Logo Cap,15,"$67,75",107,"$3433,54",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,"Full-Finger Gloves, L",8,"$182,35",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,AWC Logo Cap,1,"$5,19",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,"Men's Bib-Shorts, M",4,"$215,98",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,"Full-Finger Gloves, M",2,"$45,59",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,"Long-Sleeve Logo Jersey, L",3,"$86,52",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,"Women's Tights, S",2,"$89,99",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,"Full-Finger Gloves, S",1,"$22,79",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46984,"Women's Tights, L",5,"$224,97",26,"$873,38",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46985,"Long-Sleeve Logo Jersey, L",2,"$57,68",27,"$810,88",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46985,"Full-Finger Gloves, S",1,"$22,79",27,"$810,88",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46985,"Women's Tights, S",6,"$269,96",27,"$810,88",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46985,AWC Logo Cap,7,"$36,31",27,"$810,88",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46985,"Men's Bib-Shorts, M",2,"$107,99",27,"$810,88",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46985,"Full-Finger Gloves, M",4,"$91,18",27,"$810,88",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46985,"Women's Tights, L",5,"$224,97",27,"$810,88",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,AWC Logo Cap,6,"$31,12",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,"Full-Finger Gloves, M",6,"$136,76",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,"Long-Sleeve Logo Jersey, L",11,"$300,54",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,"Long-Sleeve Logo Jersey, XL",6,"$173,04",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,"Men's Sports Shorts, L",4,"$143,98",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,"Half-Finger Gloves, M",4,"$56,52",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,"Women's Tights, S",20,"$783,65",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
"30 czerwca, 2012",SO46987,"Full-Finger Gloves, L",12,"$259,12",135,"$4191,86",3402,"$103232,55",64569,"$1780769,91"
